date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2000-04-15,Melanesia Cup,2000,Unknown,Fiji,Solomon Islands,2,2,False
2000-04-15,COSAFA Cup,2000,Unknown,Malawi,Mozambique,2,1,False
2000-04-15,Melanesia Cup,2000,Unknown,Papua New Guinea,Vanuatu,1,4,True
2000-04-16,FIFA World Cup qualification,2000,Unknown,Antigua And Barbuda,Bermuda,0,0,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Bahamas,Haiti,0,4,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Dominican Republic,Trinidad And Tobago,0,1,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Belize,El Salvador,1,3,False
2000-04-16,Friendly,2000,Unknown,Uganda,Kenya,2,2,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Nicaragua,Honduras,0,1,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Saint Vincent And The Grenadines,Saint Kitts And Nevis,1,0,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Suriname,Cuba,0,0,False
2000-04-16,FIFA World Cup qualification,2000,Unknown,Barbados,Aruba,4,0,False
2000-04-19,FIFA World Cup qualification,2000,Unknown,Cameroon,Somalia,3,0,False
2000-04-19,Friendly,2000,Unknown,Mali,Burkina Faso,2,1,False
2000-04-21,FIFA World Cup qualification,2000,Unknown,Algeria,Cape Verde,2,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Nigeria,Eritrea,4,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Gabon,Madagascar,1,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Kenya,Malawi,0,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Morocco,Gambia,2,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Namibia,Seychelles,3,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,South Africa,Lesotho,1,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Saint Kitts And Nevis,Saint Vincent And The Grenadines,1,2,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Tunisia,Mauritania,3,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Zambia,Botswana,1,0,False
2000-04-22,FIFA World Cup qualification,2000,Unknown,Sierra Leone,São Tomé And Príncipe,4,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Egypt,Mauritius,4,2,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Angola,Eswatini,7,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Bermuda,Antigua And Barbuda,1,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Ghana,Tanzania,3,2,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Cameroon,Somalia,3,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Congo,Equatorial Guinea,2,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Dr Congo,Djibouti,9,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Burkina Faso,Ethiopia,3,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Senegal,Benin,1,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Liberia,Chad,0,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Mali,Libya,3,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Mozambique,Sudan,2,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Zimbabwe,Central African Republic,3,1,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Togo,Guinea-Bissau,3,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Ivory Coast,Rwanda,2,0,False
2000-04-23,FIFA World Cup qualification,2000,Unknown,Guinea,Uganda,3,0,False
2000-04-25,Friendly,2000,Unknown,Hong Kong,China,0,1,False
2000-04-26,FIFA World Cup qualification,2000,Unknown,Brazil,Ecuador,3,2,False
2000-04-26,Friendly,2000,Unknown,Armenia,Georgia,0,0,False
2000-04-26,Friendly,2000,Unknown,Austria,Croatia,1,2,False
2000-04-26,FIFA World Cup qualification,2000,Unknown,Bolivia,Colombia,1,1,False
2000-04-26,Friendly,2000,Unknown,Bulgaria,Ukraine,0,1,False
2000-04-26,Friendly,2000,Unknown,Andorra,Belarus,2,0,False
2000-04-26,Friendly,2000,Unknown,Czech Republic,Israel,4,1,False
2000-04-26,Friendly,2000,Unknown,Denmark,Sweden,0,1,False
2000-04-26,Friendly,2000,Unknown,France,Slovenia,3,2,False
2000-04-26,FIFA World Cup qualification,2000,Unknown,Chile,Peru,1,1,False
2000-04-26,Friendly,2000,Unknown,Republic Of Ireland,Greece,0,1,False
2000-04-26,Friendly,2000,Unknown,South Korea,Japan,1,0,False
2000-04-26,Friendly,2000,Unknown,Italy,Portugal,2,0,False
2000-04-26,FIFA World Cup qualification,2000,Unknown,Venezuela,Argentina,0,4,False
2000-04-26,Friendly,2000,Unknown,Liechtenstein,Faroe Islands,0,1,False
2000-04-26,Friendly,2000,Unknown,Northern Ireland,Hungary,0,1,False
2000-04-26,Friendly,2000,Unknown,Luxembourg,Estonia,1,1,False
2000-04-26,Friendly,2000,Unknown,North Macedonia,Albania,1,0,False
2000-04-26,Friendly,2000,Unknown,Netherlands,Scotland,0,0,False
2000-04-26,Friendly,2000,Unknown,Norway,Belgium,0,2,False
2000-04-26,Baltic Cup,2000,Unknown,Lithuania,Latvia,2,1,False
2000-04-26,Friendly,2000,Unknown,Germany,Switzerland,1,1,False
2000-04-26,Friendly,2000,Unknown,Romania,Cyprus,2,0,False
2000-04-26,Friendly,2000,Unknown,Russia,United States,2,0,False
2000-04-26,Friendly,2000,Unknown,San Marino,Moldova,0,1,False
2000-04-26,Friendly,2000,Unknown,Poland,Finland,0,0,False
2000-04-26,FIFA World Cup qualification,2000,Unknown,Paraguay,Uruguay,1,0,False
2000-04-29,Friendly,2000,Unknown,Antigua And Barbuda,Dominica,3,2,True
2000-04-29,Friendly,2000,Unknown,British Virgin Islands,Sint Maarten,0,0,False
2000-04-29,COSAFA Cup,2000,Unknown,South Africa,Mauritius,3,0,False
2000-04-30,Friendly,2000,Unknown,British Virgin Islands,Antigua And Barbuda,1,1,False
2000-04-30,Friendly,2000,Unknown,Dominica,Sint Maarten,3,1,True
2000-05-01,Friendly,2000,Unknown,Maldives,Sri Lanka,1,1,False
2000-05-01,Muratti Vase,2000,Unknown,Jersey,Guernsey,1,0,False
2000-05-02,Friendly,2000,Unknown,Bangladesh,India,1,1,True
2000-05-04,Amílcar Cabral Cup,2000,Unknown,Cape Verde,Gambia,1,1,False
2000-05-04,Friendly,2000,Unknown,Maldives,Bangladesh,1,1,False
2000-05-05,Amílcar Cabral Cup,2000,Unknown,Guinea,Mali,3,1,True
2000-05-05,Amílcar Cabral Cup,2000,Unknown,Guinea-Bissau,Mauritania,1,0,True
2000-05-05,Friendly,2000,Unknown,India,Sri Lanka,0,1,True
2000-05-06,Amílcar Cabral Cup,2000,Unknown,Cape Verde,Sierra Leone,1,0,False
2000-05-06,Amílcar Cabral Cup,2000,Unknown,Gambia,Senegal,1,1,True
2000-05-07,FIFA World Cup qualification,2000,Unknown,Cuba,Barbados,1,1,False
2000-05-07,FIFA World Cup qualification,2000,Unknown,El Salvador,Guatemala,1,1,False
2000-05-07,FIFA World Cup qualification,2000,Unknown,Antigua And Barbuda,Saint Vincent And The Grenadines,2,1,False
2000-05-07,Friendly,2000,Unknown,Bangladesh,Sri Lanka,0,1,True
2000-05-07,FIFA World Cup qualification,2000,Unknown,Trinidad And Tobago,Haiti,3,1,False
2000-05-07,Amílcar Cabral Cup,2000,Unknown,Mali,Guinea-Bissau,3,2,True
2000-05-07,FIFA World Cup qualification,2000,Unknown,Honduras,Panama,3,1,False
2000-05-07,Amílcar Cabral Cup,2000,Unknown,Guinea,Mauritania,1,1,True
2000-05-08,Amílcar Cabral Cup,2000,Unknown,Cape Verde,Senegal,2,2,False
2000-05-08,Amílcar Cabral Cup,2000,Unknown,Gambia,Sierra Leone,2,2,True
2000-05-08,Friendly,2000,Unknown,Maldives,India,1,0,False
2000-05-09,Amílcar Cabral Cup,2000,Unknown,Guinea,Guinea-Bissau,2,1,True
2000-05-09,Amílcar Cabral Cup,2000,Unknown,Mali,Mauritania,2,2,True
2000-05-10,Friendly,2000,Unknown,Maldives,Sri Lanka,1,1,False
2000-05-11,Amílcar Cabral Cup,2000,Unknown,Cape Verde,Guinea,2,0,False
2000-05-11,Amílcar Cabral Cup,2000,Unknown,Senegal,Mali,2,2,True
2000-05-13,Friendly,2000,Unknown,Jordan,Lebanon,1,1,True
2000-05-14,Amílcar Cabral Cup,2000,Unknown,Cape Verde,Senegal,1,0,False
2000-05-14,Amílcar Cabral Cup,2000,Unknown,Guinea,Mali,2,0,True
2000-05-14,Friendly,2000,Unknown,Jamaica,Panama,0,1,False
2000-05-14,COSAFA Cup,2000,Unknown,Zimbabwe,Namibia,3,2,False
2000-05-18,Friendly,2000,Unknown,Thailand,Uzbekistan,2,0,False
2000-05-19,FIFA World Cup qualification,2000,Unknown,Guatemala,Belize,0,0,True
2000-05-19,FIFA World Cup qualification,2000,Unknown,Haiti,Trinidad And Tobago,1,1,False
2000-05-20,COSAFA Cup,2000,Unknown,Malawi,Angola,0,0,False
2000-05-21,FIFA World Cup qualification,2000,Unknown,Saint Vincent And The Grenadines,Antigua And Barbuda,4,0,False
2000-05-21,FIFA World Cup qualification,2000,Unknown,Barbados,Cuba,1,1,False
2000-05-21,Friendly,2000,Unknown,Lebanon,Saudi Arabia,0,0,False
2000-05-21,FIFA World Cup qualification,2000,Unknown,Panama,Nicaragua,4,0,False
2000-05-23,WAFF Championship,2000,Unknown,Jordan,Kyrgyzstan,2,0,False
2000-05-23,WAFF Championship,2000,Unknown,Lebanon,Iraq,1,2,True
2000-05-23,Friendly,2000,Unknown,Wales,Brazil,0,3,False
2000-05-24,WAFF Championship,2000,Unknown,Syria,Palestine,1,0,True
2000-05-24,WAFF Championship,2000,Unknown,Iran,Kazakhstan,3,0,True
2000-05-24,Friendly,2000,Unknown,Slovakia,Saudi Arabia,1,1,False
2000-05-25,Friendly,2000,Unknown,China,Serbia,0,2,False
2000-05-25,WAFF Championship,2000,Unknown,Jordan,Iraq,0,0,False
2000-05-25,WAFF Championship,2000,Unknown,Kyrgyzstan,Lebanon,0,2,True
2000-05-26,Friendly,2000,Unknown,Algeria,Burkina Faso,2,0,False
2000-05-26,WAFF Championship,2000,Unknown,Kazakhstan,Syria,0,4,True
2000-05-26,WAFF Championship,2000,Unknown,Palestine,Iran,1,1,True
2000-05-27,Friendly,2000,Unknown,Cuba,Haiti,0,1,False
2000-05-27,WAFF Championship,2000,Unknown,Iraq,Kyrgyzstan,4,0,True
2000-05-27,Friendly,2000,Unknown,England,Brazil,1,1,False
2000-05-27,Friendly,2000,Unknown,Canada,Trinidad And Tobago,1,0,False
2000-05-27,Friendly,2000,Unknown,Jamaica,Colombia,0,3,True
2000-05-27,Friendly,2000,Unknown,Norway,Slovakia,2,0,False
2000-05-27,WAFF Championship,2000,Unknown,Jordan,Lebanon,0,0,False
2000-05-27,Friendly,2000,Unknown,Netherlands,Romania,2,1,False
2000-05-28,Friendly,2000,Unknown,Croatia,France,0,2,False
2000-05-28,WAFF Championship,2000,Unknown,Iran,Syria,1,0,True
2000-05-28,WAFF Championship,2000,Unknown,Kazakhstan,Palestine,3,2,True
2000-05-28,Friendly,2000,Unknown,South Korea,Serbia,0,0,False
2000-05-28,Friendly,2000,Unknown,Macau,Hong Kong,0,1,False
2000-05-28,Friendly,2000,Unknown,Malta,South Africa,0,1,False
2000-05-29,Friendly,2000,Unknown,Cuba,Haiti,1,1,False
2000-05-30,Friendly,2000,Unknown,Canada,Honduras,2,1,False
2000-05-30,Friendly,2000,Unknown,Republic Of Ireland,Scotland,1,2,False
2000-05-30,Friendly,2000,Unknown,South Korea,Serbia,0,0,False
2000-05-31,Friendly,2000,Unknown,England,Ukraine,2,0,False
2000-05-31,Friendly,2000,Unknown,Hungary,Saudi Arabia,2,2,False
2000-05-31,WAFF Championship,2000,Unknown,Iraq,Syria,0,0,True
2000-05-31,WAFF Championship,2000,Unknown,Jordan,Iran,0,1,False
2000-05-31,Friendly,2000,Unknown,Russia,Slovakia,1,1,False
2000-05-31,Friendly,2000,Unknown,Venezuela,Panama,3,1,False
2000-06-01,Friendly,2000,Unknown,Botswana,Mozambique,2,0,True
2000-06-01,Friendly,2000,Unknown,Eswatini,Lesotho,0,1,False
2000-06-02,WAFF Championship,2000,Unknown,Jordan,Iraq,1,4,False
2000-06-02,WAFF Championship,2000,Unknown,Iran,Syria,1,0,True
2000-06-02,Friendly,2000,Unknown,Lesotho,Mozambique,0,0,True
2000-06-02,Friendly,2000,Unknown,Portugal,Wales,3,0,False
2000-06-02,Friendly,2000,Unknown,Eswatini,Botswana,0,0,False
2000-06-02,Friendly,2000,Unknown,Singapore,Qatar,1,5,False
2000-06-03,Friendly,2000,Unknown,Malta,England,1,2,False
2000-06-03,Friendly,2000,Unknown,Denmark,Belgium,2,2,False
2000-06-03,Friendly,2000,Unknown,Germany,Czech Republic,3,2,False
2000-06-03,FIFA World Cup qualification,2000,Unknown,Honduras,Haiti,4,0,False
2000-06-03,Friendly,2000,Unknown,Hungary,Israel,2,1,False
2000-06-03,Friendly,2000,Unknown,Latvia,Finland,1,0,False
2000-06-03,Friendly,2000,Unknown,Algeria,Guinea,4,0,False
2000-06-03,USA Cup,2000,Unknown,United States,South Africa,4,0,False
2000-06-03,FIFA World Cup qualification,2000,Unknown,Paraguay,Ecuador,3,1,False
2000-06-03,Friendly,2000,Unknown,Romania,Greece,2,1,False
2000-06-03,Friendly,2000,Unknown,Slovenia,Saudi Arabia,2,0,False
2000-06-03,Friendly,2000,Unknown,Sweden,Spain,1,1,False
2000-06-03,FIFA World Cup qualification,2000,Unknown,Uruguay,Chile,2,1,False
2000-06-03,Friendly,2000,Unknown,Norway,Italy,1,0,False
2000-06-04,King Hassan II Tournament,2000,Unknown,France,Japan,2,2,True
2000-06-04,FIFA World Cup qualification,2000,Unknown,Argentina,Bolivia,1,0,False
2000-06-04,Friendly,2000,Unknown,Azerbaijan,Georgia,0,0,False
2000-06-04,Friendly,2000,Unknown,Botswana,Lesotho,1,1,True
2000-06-04,FIFA World Cup qualification,2000,Unknown,Colombia,Venezuela,3,0,False
2000-06-04,FIFA World Cup qualification,2000,Unknown,Cuba,Canada,0,1,False
2000-06-04,Friendly,2000,Unknown,Estonia,Belarus,2,0,False
2000-06-04,Friendly,2000,Unknown,Benin,Togo,1,2,False
2000-06-04,USA Cup,2000,Unknown,Mexico,Republic Of Ireland,2,2,True
2000-06-04,Friendly,2000,Unknown,Moldova,Russia,0,1,False
2000-06-04,King Hassan II Tournament,2000,Unknown,Morocco,Jamaica,1,0,False
2000-06-04,Friendly,2000,Unknown,Netherlands,Poland,3,1,True
2000-06-04,FIFA World Cup qualification,2000,Unknown,Peru,Brazil,0,1,False
2000-06-04,Friendly,2000,Unknown,Senegal,Zambia,0,0,False
2000-06-04,Friendly,2000,Unknown,Eswatini,Mozambique,1,1,False
2000-06-04,Friendly,2000,Unknown,Nigeria,Malawi,3,2,False
2000-06-06,King Hassan II Tournament,2000,Unknown,Morocco,France,1,5,False
2000-06-06,Friendly,2000,Unknown,Senegal,Zambia,0,0,False
2000-06-06,King Hassan II Tournament,2000,Unknown,Jamaica,Japan,0,4,True
2000-06-06,USA Cup,2000,Unknown,United States,Republic Of Ireland,1,1,False
2000-06-06,Friendly,2000,Unknown,Nigeria,Malawi,4,1,False
2000-06-07,Friendly,2000,Unknown,Germany,Liechtenstein,8,2,False
2000-06-07,Friendly,2000,Unknown,Iran,Egypt,1,1,False
2000-06-07,Friendly,2000,Unknown,South Korea,North Macedonia,2,1,True
2000-06-07,Friendly,2000,Unknown,Luxembourg,Spain,0,1,False
2000-06-07,USA Cup,2000,Unknown,Mexico,South Africa,4,2,True
2000-06-08,Oceania Nations Cup qualification,2000,Unknown,Tonga,Cook Islands,1,2,True
2000-06-09,Friendly,2000,Unknown,Egypt,South Korea,0,1,True
2000-06-09,Friendly,2000,Unknown,Iran,North Macedonia,3,1,False
2000-06-09,Friendly,2000,Unknown,Australia,Paraguay,0,0,False
2000-06-10,UEFA Euro,2000,Unknown,Belgium,Sweden,2,1,False
2000-06-10,Friendly,2000,Unknown,Saint Vincent And The Grenadines,Barbados,1,0,False
2000-06-10,Friendly,2000,Unknown,Thailand,Qatar,2,3,False
2000-06-11,FIFA World Cup qualification,2000,Unknown,Antigua And Barbuda,Guatemala,0,1,False
2000-06-11,FIFA World Cup qualification,2000,Unknown,Canada,Cuba,0,0,False
2000-06-11,Friendly,2000,Unknown,Estonia,Georgia,1,0,False
2000-06-11,Kirin Cup,2000,Unknown,Japan,Slovakia,1,1,False
2000-06-11,USA Cup,2000,Unknown,Republic Of Ireland,South Africa,2,1,True
2000-06-11,UEFA Euro,2000,Unknown,France,Denmark,3,0,True
2000-06-11,Friendly,2000,Unknown,Tunisia,Senegal,4,1,False
2000-06-11,UEFA Euro,2000,Unknown,Netherlands,Czech Republic,1,0,False
2000-06-11,COSAFA Cup,2000,Unknown,Lesotho,Zambia,0,0,False
2000-06-11,UEFA Euro,2000,Unknown,Turkey,Italy,1,2,True
2000-06-11,USA Cup,2000,Unknown,United States,Mexico,3,0,False
2000-06-11,Friendly,2000,Unknown,Gibraltar,Monaco,5,0,False
2000-06-12,Friendly,2000,Unknown,Australia,Paraguay,0,0,False
2000-06-12,UEFA Euro,2000,Unknown,Germany,Romania,1,1,True
2000-06-12,Friendly,2000,Unknown,New Caledonia,Vanuatu,3,1,False
2000-06-12,UEFA Euro,2000,Unknown,Portugal,England,3,2,True
2000-06-13,UEFA Euro,2000,Unknown,Serbia,Slovenia,3,3,True
2000-06-13,UEFA Euro,2000,Unknown,Spain,Norway,0,1,True
2000-06-14,Oceania Nations Cup qualification,2000,Unknown,American Samoa,Tonga,1,2,True
2000-06-14,UEFA Euro,2000,Unknown,Belgium,Italy,0,2,False
2000-06-14,Kirin Cup,2000,Unknown,Bolivia,Slovakia,0,2,True
2000-06-14,Friendly,2000,Unknown,Kenya,Burkina Faso,0,1,False
2000-06-15,Friendly,2000,Unknown,New Caledonia,Vanuatu,1,0,False
2000-06-15,UEFA Euro,2000,Unknown,Sweden,Turkey,0,0,True
2000-06-15,Friendly,2000,Unknown,Australia,Paraguay,2,1,False
2000-06-16,FIFA World Cup qualification,2000,Unknown,Algeria,Senegal,1,1,False
2000-06-16,UEFA Euro,2000,Unknown,Czech Republic,France,1,2,True
2000-06-16,UEFA Euro,2000,Unknown,Netherlands,Denmark,3,0,False
2000-06-17,Friendly,2000,Unknown,Egypt,Ghana,2,0,False
2000-06-17,UEFA Euro,2000,Unknown,England,Germany,1,0,True
2000-06-17,FIFA World Cup qualification,2000,Unknown,Haiti,Honduras,1,3,False
2000-06-17,FIFA World Cup qualification,2000,Unknown,Madagascar,Dr Congo,3,0,False
2000-06-17,FIFA World Cup qualification,2000,Unknown,Malawi,Burkina Faso,1,1,False
2000-06-17,FIFA World Cup qualification,2000,Unknown,Namibia,Morocco,0,0,False
2000-06-17,FIFA World Cup qualification,2000,Unknown,Nigeria,Sierra Leone,2,0,False
2000-06-17,UEFA Euro,2000,Unknown,Romania,Portugal,0,1,True
2000-06-18,FIFA World Cup qualification,2000,Unknown,Angola,Zambia,2,1,False
2000-06-18,FIFA World Cup qualification,2000,Unknown,Guatemala,Antigua And Barbuda,8,1,False
2000-06-18,FIFA World Cup qualification,2000,Unknown,Ivory Coast,Tunisia,2,2,False
2000-06-18,Kirin Cup,2000,Unknown,Japan,Bolivia,2,0,False
2000-06-18,FIFA World Cup qualification,2000,Unknown,Libya,Cameroon,0,3,False
2000-06-18,UEFA Euro,2000,Unknown,Norway,Serbia,0,1,True
2000-06-18,UEFA Euro,2000,Unknown,Slovenia,Spain,1,2,True
2000-06-18,COSAFA Cup,2000,Unknown,South Africa,Eswatini,2,0,False
2000-06-18,FIFA World Cup qualification,2000,Unknown,Sudan,Liberia,2,0,False
2000-06-19,Oceania Nations Cup,2000,Unknown,Australia,Cook Islands,17,0,True
2000-06-19,UEFA Euro,2000,Unknown,Belgium,Turkey,0,2,False
2000-06-19,UEFA Euro,2000,Unknown,Italy,Sweden,2,1,True
2000-06-19,Oceania Nations Cup,2000,Unknown,Tahiti,New Zealand,0,2,False
2000-06-20,UEFA Euro,2000,Unknown,England,Romania,2,3,True
2000-06-20,Friendly,2000,Unknown,Madagascar,Mauritius,1,1,False
2000-06-20,UEFA Euro,2000,Unknown,Portugal,Germany,3,0,True
2000-06-21,UEFA Euro,2000,Unknown,Denmark,Czech Republic,0,2,True
2000-06-21,UEFA Euro,2000,Unknown,Netherlands,France,3,2,False
2000-06-21,Oceania Nations Cup,2000,Unknown,Solomon Islands,Cook Islands,5,1,True
2000-06-21,Oceania Nations Cup,2000,Unknown,New Zealand,Vanuatu,3,1,True
2000-06-21,UEFA Euro,2000,Unknown,Serbia,Spain,3,4,True
2000-06-21,UEFA Euro,2000,Unknown,Slovenia,Norway,0,0,True
2000-06-21,Friendly,2000,Unknown,Paraguay,Costa Rica,1,0,False
2000-06-22,Oceania Nations Cup,2000,Unknown,Tahiti,Vanuatu,2,3,False
2000-06-23,Friendly,2000,Unknown,Gabon,Congo,0,2,False
2000-06-23,Oceania Nations Cup,2000,Unknown,Solomon Islands,Australia,0,6,True
2000-06-24,UEFA Euro,2000,Unknown,Italy,Romania,2,0,True
2000-06-24,Friendly,2000,Unknown,Madagascar,Mauritius,1,0,False
2000-06-24,UEFA Euro,2000,Unknown,Turkey,Portugal,0,2,True
2000-06-24,Friendly,2000,Unknown,Uganda,Rwanda,2,1,False
2000-06-25,Oceania Nations Cup,2000,Unknown,Australia,Vanuatu,1,0,True
2000-06-25,Friendly,2000,Unknown,Lebanon,Kuwait,3,1,False
2000-06-25,Friendly,2000,Unknown,Ecuador,Panama,5,0,False
2000-06-25,UEFA Euro,2000,Unknown,Netherlands,Serbia,6,1,False
2000-06-25,UEFA Euro,2000,Unknown,Spain,France,1,2,True
2000-06-25,Oceania Nations Cup,2000,Unknown,New Zealand,Solomon Islands,2,0,True
2000-06-25,Friendly,2000,Unknown,Gabon,Congo,2,3,False
2000-06-28,Oceania Nations Cup,2000,Unknown,Australia,New Zealand,2,0,True
2000-06-28,FIFA World Cup qualification,2000,Unknown,Brazil,Uruguay,1,1,False
2000-06-28,UEFA Euro,2000,Unknown,France,Portugal,2,1,True
2000-06-28,Friendly,2000,Unknown,Tunisia,Algeria,2,2,False
2000-06-28,Oceania Nations Cup,2000,Unknown,Vanuatu,Solomon Islands,1,2,True
2000-06-28,FIFA World Cup qualification,2000,Unknown,Venezuela,Bolivia,4,2,False
2000-06-29,Friendly,2000,Unknown,Barbados,Trinidad And Tobago,0,0,False
2000-06-29,FIFA World Cup qualification,2000,Unknown,Chile,Paraguay,3,1,False
2000-06-29,FIFA World Cup qualification,2000,Unknown,Colombia,Argentina,1,3,False
2000-06-29,FIFA World Cup qualification,2000,Unknown,Ecuador,Peru,2,1,False
2000-06-29,UEFA Euro,2000,Unknown,Netherlands,Italy,0,0,False
2000-06-30,African Cup of Nations qualification,2000,Unknown,Chad,Libya,3,1,False
2000-06-30,African Cup of Nations qualification,2000,Unknown,Djibouti,Burundi,1,3,False
2000-07-01,African Cup of Nations qualification,2000,Unknown,Botswana,Madagascar,1,0,False
2000-07-01,Friendly,2000,Unknown,El Salvador,Mexico,0,3,True
2000-07-01,African Cup of Nations qualification,2000,Unknown,Uganda,Malawi,3,1,False
2000-07-01,Friendly,2000,Unknown,Costa Rica,Panama,5,1,False
2000-07-01,African Cup of Nations qualification,2000,Unknown,São Tomé And Príncipe,Gabon,1,1,False
2000-07-01,African Cup of Nations qualification,2000,Unknown,Seychelles,Zimbabwe,0,1,False
2000-07-01,African Cup of Nations qualification,2000,Unknown,Gambia,Guinea,2,2,False
2000-07-01,African Cup of Nations qualification,2000,Unknown,Tanzania,Mauritius,0,1,False
2000-07-02,African Cup of Nations qualification,2000,Unknown,Equatorial Guinea,Angola,0,1,False
