date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2017-07-22,Brasileirão,2017,League,Flamengo,Coritiba,2,1,False
2017-07-23,Brasileirão,2017,League,Athletico-PR,Ponte Preta,0,2,False
2017-07-23,Brasileirão,2017,League,Atletico-MG,Vasco,1,2,False
2017-07-23,Brasileirão,2017,League,Sport,Palmeiras,0,2,False
2017-07-23,Brasileirão,2017,League,Atletico-GO,Botafogo-RJ,1,1,False
2017-07-23,Brasileirão,2017,League,Fluminense,Corinthians,0,1,False
2017-07-23,Brasileirão,2017,League,Avai,Cruzeiro,1,0,False
2017-07-23,Brasileirão,2017,League,Santos,Bahia,3,0,False
2017-07-24,Brasileirão,2017,League,Sao Paulo,Gremio,1,1,False
2017-07-29,Brasileirão,2017,League,Botafogo-RJ,Sao Paulo,3,4,False
2017-07-29,Brasileirão,2017,League,Palmeiras,Avai,2,0,False
2017-07-30,Brasileirão,2017,League,Chapecoense,Atletico-GO,1,2,False
2017-07-30,Brasileirão,2017,League,Coritiba,Atletico-MG,0,2,False
2017-07-30,Brasileirão,2017,League,Bahia,Sport,1,3,False
2017-07-30,Brasileirão,2017,League,Corinthians,Flamengo,1,1,False
2017-07-30,Brasileirão,2017,League,Gremio,Santos,1,1,False
2017-07-30,Brasileirão,2017,League,Cruzeiro,Vitoria,0,0,False
2017-07-31,Brasileirão,2017,League,Vasco,Athletico-PR,0,1,False
2017-08-02,Brasileirão,2017,League,Santos,Flamengo,3,2,False
2017-08-02,Brasileirão,2017,League,Botafogo-RJ,Palmeiras,1,2,False
2017-08-02,Brasileirão,2017,League,Vitoria,Ponte Preta,3,1,False
2017-08-02,Brasileirão,2017,League,Atletico-GO,Gremio,0,1,False
2017-08-02,Brasileirão,2017,League,Sport,Fluminense,2,2,False
2017-08-02,Brasileirão,2017,League,Chapecoense,Bahia,1,1,False
2017-08-02,Brasileirão,2017,League,Atletico-MG,Corinthians,0,2,False
2017-08-03,Brasileirão,2017,League,Athletico-PR,Avai,5,0,False
2017-08-03,Brasileirão,2017,League,Sao Paulo,Coritiba,1,2,False
2017-08-03,Brasileirão,2017,League,Vasco,Cruzeiro,0,3,False
2017-08-05,Brasileirão,2017,League,Corinthians,Sport,3,1,False
2017-08-05,Brasileirão,2017,League,Fluminense,Atletico-GO,3,1,False
2017-08-06,Brasileirão,2017,League,Flamengo,Vitoria,0,2,False
2017-08-06,Brasileirão,2017,League,Avai,Santos,0,0,False
2017-08-06,Brasileirão,2017,League,Coritiba,Chapecoense,2,0,False
2017-08-06,Brasileirão,2017,League,Palmeiras,Athletico-PR,0,1,False
2017-08-06,Brasileirão,2017,League,Ponte Preta,Vasco,0,0,False
2017-08-06,Brasileirão,2017,League,Gremio,Atletico-MG,2,0,False
2017-08-06,Brasileirão,2017,League,Cruzeiro,Botafogo-RJ,0,0,False
2017-08-06,Brasileirão,2017,League,Bahia,Sao Paulo,2,1,False
2017-08-09,Brasileirão,2017,League,Ponte Preta,Fluminense,0,0,False
2017-08-12,Brasileirão,2017,League,Vitoria,Avai,0,1,False
2017-08-12,Brasileirão,2017,League,Atletico-GO,Coritiba,1,0,False
2017-08-13,Brasileirão,2017,League,Sao Paulo,Cruzeiro,3,2,False
2017-08-13,Brasileirão,2017,League,Sport,Ponte Preta,0,0,False
2017-08-13,Brasileirão,2017,League,Atletico-MG,Flamengo,2,0,False
2017-08-13,Brasileirão,2017,League,Vasco,Palmeiras,1,1,False
2017-08-13,Brasileirão,2017,League,Botafogo-RJ,Gremio,1,0,False
2017-08-13,Brasileirão,2017,League,Athletico-PR,Bahia,4,1,False
2017-08-14,Brasileirão,2017,League,Santos,Fluminense,0,0,False
2017-08-19,Brasileirão,2017,League,Corinthians,Vitoria,0,1,False
2017-08-19,Brasileirão,2017,League,Flamengo,Atletico-GO,2,0,False
2017-08-20,Brasileirão,2017,League,Coritiba,Santos,0,0,False
2017-08-20,Brasileirão,2017,League,Bahia,Vasco,3,0,False
2017-08-20,Brasileirão,2017,League,Avai,Sao Paulo,1,1,False
